timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,Heating_Demand_(kWh),ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Heatpump_Power,Unmet,EV_V2G,EV_V2H,PV2G,PV2H,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-12-01 00:00:00,0.10596,0.10284192942423089,0.0,0.605904794,1,0.0,1.0,4,0,0,0.08476800000000001,8.481144768118554,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.378302838694323,1.0,0.0,8.481144768118554,0.0,0.0,0.0,0.0,1.0,0.012723217159101703,0.898662099629842,0.9113853167889437,0.0,0.9113853167889437
2023-12-01 01:00:00,0.10209,0.1074493044778462,0.0,0.657416016,1,0.0,1.0,4,0,0,0.08167200000000001,8.481144769094527,0.0,0.0,0.0,0.0,0.0,0.0,28.378302838694324,8.37369546461668,1.0,0.0,8.481144769094527,0.0,0.0,0.0,0.0,1.0,0.012723217159101703,0.8658400694768603,0.8785632866359621,0.0,0.8785632866359621
2023-12-01 02:00:00,0.09943,0.1047727345508056,0.0,0.687294132,1,0.0,1.0,4,0,0,0.079544,8.481144769548813,1.0,1.0,0.0,0.0,0.0,0.0,36.751998303311005,6.876372034998007,1.0,0.0,8.481144769548813,0.0,0.0,0.0,0.0,1.0,0.012723217159101703,0.8432802244362385,0.8560034415953403,0.0,0.8560034415953403
2023-12-01 03:00:00,0.09778,0.09936528992393831,0.0,0.713989532,1,0.0,1.0,4,0,0,0.07822400000000002,11.599365286080298,0.0,1.0,0.0,0.0,0.0,0.0,43.62837033830883,9.99999999615636,1.0,0.0,11.599365286080298,0.0,0.0,0.0,0.0,2.0,0.05089286863640681,1.1341859376729315,1.1850788063093383,0.0,1.1850788063093383
2023-12-01 04:00:00,0.09858,0.10428892873935017,0.0,0.750710344,1,0.0,1.0,4,0,0,0.078864,12.722217156091114,0.0,1.0,0.0,0.0,0.0,0.0,53.62837033446519,7.994151910187692,1.0,3.1237763171640722,12.722217156091109,0.0,0.0,0.0,0.0,2.0,0.05089286863640681,1.2541561672474615,1.3050490358838682,0.0,1.3050490358838682
2023-12-01 05:00:00,0.10538,0.10366701516501702,0.0,0.740449964,1,0.0,1.0,4,0,0,0.084304,8.481144768303489,0.0,0.0,0.0,0.0,0.0,0.0,61.62252224465288,8.377477753138471,1.0,0.0,8.481144768303489,0.0,0.0,0.0,0.0,1.0,0.012723217159101703,0.8937430356838216,0.9064662528429234,0.0,0.9064662528429234
2023-12-01 06:00:00,0.12078,0.778579373371747,0.0,4.872109621,1,0.0,1.0,4,0,0,0.096624,2.8480652135674847,0.0,0.0,0.0,0.0,0.0,0.0,69.99999999779135,0.0,0.0,2.0694858401957377,2.848065213567491,0.0,0.0,0.0,0.0,0.0,0.0,0.34398931649468156,0.34398931649468156,0.0,0.34398931649468156
2023-12-01 07:00:00,0.15415,0.6072355496829824,0.0,4.296373293,1,0.0,1.0,4,0,0,0.12332000000000001,0.6072355496829824,0.0,0.0,0.0,0.0,0.0,0.0,69.99999999779135,0.0,0.0,0.0,0.6072355496829824,0.0,0.0,0.0,0.0,0.0,0.0,0.09360535998363174,0.09360535998363174,0.0,0.09360535998363174
2023-12-01 08:00:00,0.2029,0.3600722200343409,0.03453,0.216200381,1,0.0,1.0,4,0,0,0.16232000000000002,0.3600722200343409,0.0,0.0,0.0,0.0,0.0,0.0,69.99999999779135,0.0,0.0,0.0,0.3255422200343409,9.999999995511985,0.0,0.0,0.03453,0.0,0.0,0.06605251644496778,0.06605251644496778,1.6231999992715056,-1.557147482826538
2023-12-01 09:00:00,0.215,0.1385809077370438,0.08766,0.519903694,1,0.0,1.0,4,0,0,0.17200000000000001,0.1385809077370438,0.0,0.0,0.0,0.0,0.0,0.0,60.000000002279364,0.0,0.0,0.0,0.05092090773704379,9.999999997620916,0.0,0.0,0.08766,0.0,0.0,0.010947995163464414,0.010947995163464414,1.7199999995907977,-1.7090520044273334
2023-12-01 10:00:00,0.20894,0.12818509042942988,0.09915,0.53180538,1,5.551724137931035,0.25,4,0,0,0.167152,0.12818509042942988,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000465844,0.0,0.0,0.0,0.02903509042942988,2.499999996372942,0.0,0.0,0.09915,0.0,0.0,0.0060665917943250785,0.0060665917943250785,0.41787999939372994,-0.4118134075994049
